sku_id,product_id,colour_family,size,active_flag
SKU002115,PROD0126,Orange,XL,True
SKU002116,PROD0126,Blue,XS,True
SKU002117,PROD0126,Blue,S,True
SKU002118,PROD0126,Blue,M,True
SKU002119,PROD0126,Blue,L,True
SKU002120,PROD0126,Blue,XL,True
SKU002121,PROD0126,Black,XS,True
SKU002122,PROD0126,Black,S,True
SKU002123,PROD0126,Black,M,True
SKU002124,PROD0126,Black,L,True
SKU002125,PROD0126,Black,XL,True
SKU002126,PROD0127,Beige,XS,True
SKU002127,PROD0127,Beige,S,True
SKU002128,PROD0127,Beige,M,True
SKU002129,PROD0127,Beige,L,True
SKU002130,PROD0127,Beige,XL,True
SKU002131,PROD0127,Black,XS,True
SKU002132,PROD0127,Black,S,True
SKU002133,PROD0127,Black,M,True
SKU002134,PROD0127,Black,L,True
SKU002135,PROD0127,Black,XL,True
SKU002136,PROD0127,White,XS,True
SKU002137,PROD0127,White,S,True
SKU002138,PROD0127,White,M,True
SKU002139,PROD0127,White,L,True
SKU002140,PROD0127,White,XL,True
SKU002141,PROD0128,Black,XS,True
SKU002142,PROD0128,Black,S,True
SKU002143,PROD0128,Black,M,True
SKU002144,PROD0128,Black,L,True
SKU002145,PROD0128,Black,XL,True
SKU002146,PROD0128,Grey,XS,True
SKU002147,PROD0128,Grey,S,True
SKU002148,PROD0128,Grey,M,True
SKU002149,PROD0128,Grey,L,True
SKU002150,PROD0128,Grey,XL,True
SKU002151,PROD0128,Green,XS,True
SKU002152,PROD0128,Green,S,True
SKU002153,PROD0128,Green,M,True
SKU002154,PROD0128,Green,L,True
SKU002155,PROD0128,Green,XL,True
SKU002156,PROD0129,Orange,XS,True
SKU002157,PROD0129,Orange,S,True
SKU002158,PROD0129,Orange,M,True
SKU002159,PROD0129,Orange,L,True
SKU002160,PROD0129,Orange,XL,True
SKU002161,PROD0129,Navy,XS,True
SKU002162,PROD0129,Navy,S,True
SKU002163,PROD0129,Navy,M,True
SKU002164,PROD0129,Navy,L,True
SKU002165,PROD0129,Navy,XL,True
SKU002166,PROD0129,Black,XS,True
SKU002167,PROD0129,Black,S,True
SKU002168,PROD0129,Black,M,True
SKU002169,PROD0129,Black,L,True
SKU002170,PROD0129,Black,XL,True
SKU002171,PROD0129,Beige,XS,True
SKU002172,PROD0129,Beige,S,True
SKU002173,PROD0129,Beige,M,True
SKU002174,PROD0129,Beige,L,True
SKU002175,PROD0129,Beige,XL,True
SKU002176,PROD0130,Black,XS,True
SKU002177,PROD0130,Black,S,True
SKU002178,PROD0130,Black,M,True
SKU002179,PROD0130,Black,L,True
SKU002180,PROD0130,Black,XL,True
SKU002181,PROD0130,Beige,XS,True
SKU002182,PROD0130,Beige,S,True
SKU002183,PROD0130,Beige,M,True
SKU002184,PROD0130,Beige,L,True
SKU002185,PROD0130,Beige,XL,True
SKU002186,PROD0130,White,XS,True
SKU002187,PROD0130,White,S,True
SKU002188,PROD0130,White,M,True
SKU002189,PROD0130,White,L,True
SKU002190,PROD0130,White,XL,True
SKU002191,PROD0130,Grey,XS,True
SKU002192,PROD0130,Grey,S,True
SKU002193,PROD0130,Grey,M,True
SKU002194,PROD0130,Grey,L,True
SKU002195,PROD0130,Grey,XL,True
SKU002196,PROD0131,Beige,XS,True
SKU002197,PROD0131,Beige,S,True
SKU002198,PROD0131,Beige,M,True
SKU002199,PROD0131,Beige,L,True
SKU002200,PROD0131,Beige,XL,True
SKU002201,PROD0131,Navy,XS,True
SKU002202,PROD0131,Navy,S,True
SKU002203,PROD0131,Navy,M,True
SKU002204,PROD0131,Navy,L,True
SKU002205,PROD0131,Navy,XL,True
SKU002206,PROD0131,Black,XS,True
SKU002207,PROD0131,Black,S,True
SKU002208,PROD0131,Black,M,True
SKU002209,PROD0131,Black,L,True
SKU002210,PROD0131,Black,XL,True
SKU002211,PROD0132,Black,XS,True
SKU002212,PROD0132,Black,S,True
SKU002213,PROD0132,Black,M,True
SKU002214,PROD0132,Black,L,True
SKU002215,PROD0132,Black,XL,True
SKU002216,PROD0132,Blue,XS,True
SKU002217,PROD0132,Blue,S,True
SKU002218,PROD0132,Blue,M,True
SKU002219,PROD0132,Blue,L,True
SKU002220,PROD0132,Blue,XL,True
SKU002221,PROD0132,Navy,XS,True
SKU002222,PROD0132,Navy,S,True
SKU002223,PROD0132,Navy,M,True
SKU002224,PROD0132,Navy,L,True
SKU002225,PROD0132,Navy,XL,True
SKU002226,PROD0132,Green,XS,True
SKU002227,PROD0132,Green,S,True
SKU002228,PROD0132,Green,M,True
SKU002229,PROD0132,Green,L,True
SKU002230,PROD0132,Green,XL,True
SKU002231,PROD0133,Black,XS,True
SKU002232,PROD0133,Black,S,True
SKU002233,PROD0133,Black,M,True
SKU002234,PROD0133,Black,L,True
SKU002235,PROD0133,Black,XL,True
SKU002236,PROD0133,Grey,XS,True
SKU002237,PROD0133,Grey,S,True
SKU002238,PROD0133,Grey,M,True
SKU002239,PROD0133,Grey,L,True
SKU002240,PROD0133,Grey,XL,True
SKU002241,PROD0133,Beige,XS,True
SKU002242,PROD0133,Beige,S,True
SKU002243,PROD0133,Beige,M,True
SKU002244,PROD0133,Beige,L,True
SKU002245,PROD0133,Beige,XL,True
SKU002246,PROD0133,Brown,XS,True
SKU002247,PROD0133,Brown,S,True
SKU002248,PROD0133,Brown,M,True
SKU002249,PROD0133,Brown,L,True
SKU002250,PROD0133,Brown,XL,True
SKU002251,PROD0134,Blue,XS,True
SKU002252,PROD0134,Blue,S,True
SKU002253,PROD0134,Blue,M,True
SKU002254,PROD0134,Blue,L,True
SKU002255,PROD0134,Blue,XL,True
SKU002256,PROD0134,Navy,XS,True
SKU002257,PROD0134,Navy,S,True
SKU002258,PROD0134,Navy,M,True
SKU002259,PROD0134,Navy,L,True
SKU002260,PROD0134,Navy,XL,True
SKU002261,PROD0134,Green,XS,True
SKU002262,PROD0134,Green,S,True
SKU002263,PROD0134,Green,M,True
SKU002264,PROD0134,Green,L,True
SKU002265,PROD0134,Green,XL,True
SKU002266,PROD0135,Grey,XS,True
SKU002267,PROD0135,Grey,S,True
SKU002268,PROD0135,Grey,M,True
SKU002269,PROD0135,Grey,L,True
SKU002270,PROD0135,Grey,XL,True
SKU002271,PROD0135,Brown,XS,True
SKU002272,PROD0135,Brown,S,True
SKU002273,PROD0135,Brown,M,True
SKU002274,PROD0135,Brown,L,True
SKU002275,PROD0135,Brown,XL,True
SKU002276,PROD0136,Green,XS,True
SKU002277,PROD0136,Green,S,True
SKU002278,PROD0136,Green,M,True
SKU002279,PROD0136,Green,L,True
SKU002280,PROD0136,Green,XL,True
SKU002281,PROD0136,Black,XS,True
SKU002282,PROD0136,Black,S,True
SKU002283,PROD0136,Black,M,True
SKU002284,PROD0136,Black,L,True
SKU002285,PROD0136,Black,XL,True
SKU002286,PROD0136,Navy,XS,True
SKU002287,PROD0136,Navy,S,True
SKU002288,PROD0136,Navy,M,True
SKU002289,PROD0136,Navy,L,True
SKU002290,PROD0136,Navy,XL,True
SKU002291,PROD0137,Brown,XS,True
SKU002292,PROD0137,Brown,S,True
SKU002293,PROD0137,Brown,M,True
SKU002294,PROD0137,Brown,L,True
SKU002295,PROD0137,Brown,XL,True
SKU002296,PROD0137,Beige,XS,True
SKU002297,PROD0137,Beige,S,True
SKU002298,PROD0137,Beige,M,True
SKU002299,PROD0137,Beige,L,True
SKU002300,PROD0137,Beige,XL,True
SKU002301,PROD0137,Navy,XS,True
SKU002302,PROD0137,Navy,S,True
SKU002303,PROD0137,Navy,M,True
SKU002304,PROD0137,Navy,L,True
SKU002305,PROD0137,Navy,XL,True
SKU002306,PROD0137,Grey,XS,True
SKU002307,PROD0137,Grey,S,True
SKU002308,PROD0137,Grey,M,True
SKU002309,PROD0137,Grey,L,True
SKU002310,PROD0137,Grey,XL,True
SKU002311,PROD0138,Green,XS,True
SKU002312,PROD0138,Green,S,True
SKU002313,PROD0138,Green,M,True
SKU002314,PROD0138,Green,L,True
SKU002315,PROD0138,Green,XL,True
SKU002316,PROD0138,Grey,XS,True
SKU002317,PROD0138,Grey,S,True
SKU002318,PROD0138,Grey,M,True
SKU002319,PROD0138,Grey,L,True
SKU002320,PROD0138,Grey,XL,True
SKU002321,PROD0138,Orange,XS,True
SKU002322,PROD0138,Orange,S,True
SKU002323,PROD0138,Orange,M,True
SKU002324,PROD0138,Orange,L,True
SKU002325,PROD0138,Orange,XL,True
SKU002326,PROD0139,Grey,XS,True
SKU002327,PROD0139,Grey,S,True
SKU002328,PROD0139,Grey,M,True
SKU002329,PROD0139,Grey,L,True
SKU002330,PROD0139,Grey,XL,True
SKU002331,PROD0139,Red,XS,True
SKU002332,PROD0139,Red,S,True
SKU002333,PROD0139,Red,M,True
SKU002334,PROD0139,Red,L,True
SKU002335,PROD0139,Red,XL,True
SKU002336,PROD0139,Green,XS,True
SKU002337,PROD0139,Green,S,True
SKU002338,PROD0139,Green,M,True
SKU002339,PROD0139,Green,L,True
SKU002340,PROD0139,Green,XL,True
SKU002341,PROD0140,White,XS,True
SKU002342,PROD0140,White,S,True
SKU002343,PROD0140,White,M,True
SKU002344,PROD0140,White,L,True
SKU002345,PROD0140,White,XL,True
SKU002346,PROD0140,Black,XS,True
SKU002347,PROD0140,Black,S,True
SKU002348,PROD0140,Black,M,True
SKU002349,PROD0140,Black,L,True
SKU002350,PROD0140,Black,XL,True
SKU002351,PROD0140,Navy,XS,True
SKU002352,PROD0140,Navy,S,True
SKU002353,PROD0140,Navy,M,True
SKU002354,PROD0140,Navy,L,True
SKU002355,PROD0140,Navy,XL,True
SKU002356,PROD0141,Black,XS,True
SKU002357,PROD0141,Black,S,True
SKU002358,PROD0141,Black,M,True
SKU002359,PROD0141,Black,L,True
SKU002360,PROD0141,Black,XL,True
SKU002361,PROD0141,Beige,XS,True
SKU002362,PROD0141,Beige,S,True
SKU002363,PROD0141,Beige,M,True
SKU002364,PROD0141,Beige,L,True
SKU002365,PROD0141,Beige,XL,True
SKU002366,PROD0141,Green,XS,True
SKU002367,PROD0141,Green,S,True
SKU002368,PROD0141,Green,M,True
SKU002369,PROD0141,Green,L,True
SKU002370,PROD0141,Green,XL,True
SKU002371,PROD0142,Black,XS,True
SKU002372,PROD0142,Black,S,True
SKU002373,PROD0142,Black,M,True
SKU002374,PROD0142,Black,L,True
SKU002375,PROD0142,Black,XL,True
SKU002376,PROD0142,Beige,XS,True
SKU002377,PROD0142,Beige,S,True
SKU002378,PROD0142,Beige,M,True
SKU002379,PROD0142,Beige,L,True
SKU002380,PROD0142,Beige,XL,True
SKU002381,PROD0142,Brown,XS,True
SKU002382,PROD0142,Brown,S,True
SKU002383,PROD0142,Brown,M,True
SKU002384,PROD0142,Brown,L,True
SKU002385,PROD0142,Brown,XL,True
SKU002386,PROD0142,Grey,XS,True
SKU002387,PROD0142,Grey,S,True
SKU002388,PROD0142,Grey,M,True
SKU002389,PROD0142,Grey,L,True
SKU002390,PROD0142,Grey,XL,True
SKU002391,PROD0143,Navy,XS,True
SKU002392,PROD0143,Navy,S,True
SKU002393,PROD0143,Navy,M,True
SKU002394,PROD0143,Navy,L,True
SKU002395,PROD0143,Navy,XL,True
SKU002396,PROD0143,Grey,XS,True
SKU002397,PROD0143,Grey,S,True
SKU002398,PROD0143,Grey,M,True
SKU002399,PROD0143,Grey,L,True
SKU002400,PROD0143,Grey,XL,True
SKU002401,PROD0143,Black,XS,True
SKU002402,PROD0143,Black,S,True
SKU002403,PROD0143,Black,M,True
SKU002404,PROD0143,Black,L,True
SKU002405,PROD0143,Black,XL,True
SKU002406,PROD0143,White,XS,True
SKU002407,PROD0143,White,S,True
SKU002408,PROD0143,White,M,True
SKU002409,PROD0143,White,L,True
SKU002410,PROD0143,White,XL,True
SKU002411,PROD0144,Grey,XS,True
SKU002412,PROD0144,Grey,S,True
SKU002413,PROD0144,Grey,M,True
SKU002414,PROD0144,Grey,L,True
SKU002415,PROD0144,Grey,XL,True
SKU002416,PROD0144,Red,XS,True
SKU002417,PROD0144,Red,S,True
SKU002418,PROD0144,Red,M,True
SKU002419,PROD0144,Red,L,True
SKU002420,PROD0144,Red,XL,True
SKU002421,PROD0144,Navy,XS,True
SKU002422,PROD0144,Navy,S,True
SKU002423,PROD0144,Navy,M,True
SKU002424,PROD0144,Navy,L,True
SKU002425,PROD0144,Navy,XL,True
SKU002426,PROD0145,Orange,XS,True
SKU002427,PROD0145,Orange,S,True
SKU002428,PROD0145,Orange,M,True
SKU002429,PROD0145,Orange,L,True
SKU002430,PROD0145,Orange,XL,True
SKU002431,PROD0145,Navy,XS,True
SKU002432,PROD0145,Navy,S,True
SKU002433,PROD0145,Navy,M,True
SKU002434,PROD0145,Navy,L,True
SKU002435,PROD0145,Navy,XL,True
SKU002436,PROD0145,Red,XS,True
SKU002437,PROD0145,Red,S,True
SKU002438,PROD0145,Red,M,True
SKU002439,PROD0145,Red,L,True
SKU002440,PROD0145,Red,XL,True
SKU002441,PROD0145,White,XS,True
SKU002442,PROD0145,White,S,True
SKU002443,PROD0145,White,M,True
SKU002444,PROD0145,White,L,True
SKU002445,PROD0145,White,XL,True
SKU002446,PROD0145,Beige,XS,True
SKU002447,PROD0145,Beige,S,True
SKU002448,PROD0145,Beige,M,True
SKU002449,PROD0145,Beige,L,True
SKU002450,PROD0145,Beige,XL,True
SKU002451,PROD0146,Black,XS,True
SKU002452,PROD0146,Black,S,True
SKU002453,PROD0146,Black,M,True
SKU002454,PROD0146,Black,L,True
SKU002455,PROD0146,Black,XL,True
SKU002456,PROD0146,Green,XS,True
SKU002457,PROD0146,Green,S,True
SKU002458,PROD0146,Green,M,True
SKU002459,PROD0146,Green,L,True
SKU002460,PROD0146,Green,XL,True
SKU002461,PROD0146,Navy,XS,True
SKU002462,PROD0146,Navy,S,True
SKU002463,PROD0146,Navy,M,True
SKU002464,PROD0146,Navy,L,True
SKU002465,PROD0146,Navy,XL,True
SKU002466,PROD0146,White,XS,True
SKU002467,PROD0146,White,S,True
SKU002468,PROD0146,White,M,True
SKU002469,PROD0146,White,L,True
SKU002470,PROD0146,White,XL,True
SKU002471,PROD0147,Grey,XS,True
SKU002472,PROD0147,Grey,S,True
SKU002473,PROD0147,Grey,M,True
SKU002474,PROD0147,Grey,L,True
SKU002475,PROD0147,Grey,XL,True
SKU002476,PROD0147,Red,XS,True
SKU002477,PROD0147,Red,S,True
SKU002478,PROD0147,Red,M,True
SKU002479,PROD0147,Red,L,True
SKU002480,PROD0147,Red,XL,True
SKU002481,PROD0148,Brown,XS,True
SKU002482,PROD0148,Brown,S,True
SKU002483,PROD0148,Brown,M,True
SKU002484,PROD0148,Brown,L,True
SKU002485,PROD0148,Brown,XL,True
SKU002486,PROD0148,Orange,XS,True
SKU002487,PROD0148,Orange,S,True
SKU002488,PROD0148,Orange,M,True
SKU002489,PROD0148,Orange,L,True
SKU002490,PROD0148,Orange,XL,True
SKU002491,PROD0148,Black,XS,True
SKU002492,PROD0148,Black,S,True
SKU002493,PROD0148,Black,M,True
SKU002494,PROD0148,Black,L,True
SKU002495,PROD0148,Black,XL,True
SKU002496,PROD0148,Beige,XS,True
SKU002497,PROD0148,Beige,S,True
SKU002498,PROD0148,Beige,M,True
SKU002499,PROD0148,Beige,L,True
SKU002500,PROD0148,Beige,XL,True
SKU002501,PROD0149,White,XS,True
SKU002502,PROD0149,White,S,True
SKU002503,PROD0149,White,M,True
SKU002504,PROD0149,White,L,True
SKU002505,PROD0149,White,XL,True
SKU002506,PROD0149,Blue,XS,True
SKU002507,PROD0149,Blue,S,True
SKU002508,PROD0149,Blue,M,True
SKU002509,PROD0149,Blue,L,True
SKU002510,PROD0149,Blue,XL,True
SKU002511,PROD0149,Navy,XS,True
SKU002512,PROD0149,Navy,S,True
SKU002513,PROD0149,Navy,M,True
SKU002514,PROD0149,Navy,L,True
SKU002515,PROD0149,Navy,XL,True
SKU002516,PROD0150,Green,XS,True
SKU002517,PROD0150,Green,S,True
SKU002518,PROD0150,Green,M,True
SKU002519,PROD0150,Green,L,True
SKU002520,PROD0150,Green,XL,True
SKU002521,PROD0150,Beige,XS,True
SKU002522,PROD0150,Beige,S,True
SKU002523,PROD0150,Beige,M,True
SKU002524,PROD0150,Beige,L,True
SKU002525,PROD0150,Beige,XL,True
SKU002526,PROD0150,Navy,XS,True
SKU002527,PROD0150,Navy,S,True
SKU002528,PROD0150,Navy,M,True
SKU002529,PROD0150,Navy,L,True
SKU002530,PROD0150,Navy,XL,True
SKU002531,PROD0151,Grey,ONE_SIZE,True
SKU002532,PROD0151,Beige,ONE_SIZE,True
SKU002533,PROD0152,Grey,ONE_SIZE,True
SKU002534,PROD0152,Navy,ONE_SIZE,True
SKU002535,PROD0153,Brown,ONE_SIZE,True
SKU002536,PROD0153,Grey,ONE_SIZE,True
SKU002537,PROD0154,Navy,ONE_SIZE,True
SKU002538,PROD0154,Red,ONE_SIZE,True
SKU002539,PROD0154,Brown,ONE_SIZE,True
SKU002540,PROD0155,Blue,ONE_SIZE,True
SKU002541,PROD0155,Grey,ONE_SIZE,True
SKU002542,PROD0156,Blue,ONE_SIZE,True
SKU002543,PROD0156,Green,ONE_SIZE,True
SKU002544,PROD0157,White,ONE_SIZE,True
SKU002545,PROD0157,Black,ONE_SIZE,True
SKU002546,PROD0157,Grey,ONE_SIZE,True
SKU002547,PROD0158,Green,ONE_SIZE,True
SKU002548,PROD0158,Grey,ONE_SIZE,True
SKU002549,PROD0158,Beige,ONE_SIZE,True
SKU002550,PROD0159,Black,ONE_SIZE,True
SKU002551,PROD0159,Green,ONE_SIZE,True
SKU002552,PROD0159,Beige,ONE_SIZE,True
SKU002553,PROD0160,Navy,ONE_SIZE,True
SKU002554,PROD0160,Orange,ONE_SIZE,True
SKU002555,PROD0160,Beige,ONE_SIZE,True
SKU002556,PROD0161,Beige,S,True
SKU002557,PROD0161,Beige,M,True
SKU002558,PROD0161,Beige,L,True
SKU002559,PROD0161,Black,S,True
SKU002560,PROD0161,Black,M,True
SKU002561,PROD0161,Black,L,True
SKU002562,PROD0162,Brown,S,True
SKU002563,PROD0162,Brown,M,True
SKU002564,PROD0162,Brown,L,True
SKU002565,PROD0162,Red,S,True
SKU002566,PROD0162,Red,M,True
SKU002567,PROD0162,Red,L,True
SKU002568,PROD0163,Black,S,True
SKU002569,PROD0163,Black,M,True
SKU002570,PROD0163,Black,L,True
SKU002571,PROD0163,Grey,S,True
SKU002572,PROD0163,Grey,M,True
SKU002573,PROD0163,Grey,L,True
SKU002574,PROD0163,Navy,S,True
SKU002575,PROD0163,Navy,M,True
SKU002576,PROD0163,Navy,L,True
SKU002577,PROD0164,Navy,S,True
SKU002578,PROD0164,Navy,M,True
SKU002579,PROD0164,Navy,L,True
SKU002580,PROD0164,Beige,S,True
SKU002581,PROD0164,Beige,M,True
SKU002582,PROD0164,Beige,L,True
SKU002583,PROD0164,Green,S,True
SKU002584,PROD0164,Green,M,True
SKU002585,PROD0164,Green,L,True
SKU002586,PROD0164,Black,S,True
SKU002587,PROD0164,Black,M,True
SKU002588,PROD0164,Black,L,True
SKU002589,PROD0165,Black,S,True
SKU002590,PROD0165,Black,M,True
SKU002591,PROD0165,Black,L,True
SKU002592,PROD0165,Green,S,True
SKU002593,PROD0165,Green,M,True
SKU002594,PROD0165,Green,L,True
SKU002595,PROD0166,Blue,S,True
SKU002596,PROD0166,Blue,M,True
SKU002597,PROD0166,Blue,L,True
SKU002598,PROD0166,Grey,S,True
SKU002599,PROD0166,Grey,M,True
SKU002600,PROD0166,Grey,L,True
SKU002601,PROD0166,Red,S,True
SKU002602,PROD0166,Red,M,True
SKU002603,PROD0166,Red,L,True
SKU002604,PROD0166,White,S,True
SKU002605,PROD0166,White,M,True
SKU002606,PROD0166,White,L,True
SKU002607,PROD0167,White,S,True
SKU002608,PROD0167,White,M,True
SKU002609,PROD0167,White,L,True
SKU002610,PROD0167,Grey,S,True
SKU002611,PROD0167,Grey,M,True
SKU002612,PROD0167,Grey,L,True
SKU002613,PROD0167,Orange,S,True
SKU002614,PROD0167,Orange,M,True
SKU002615,PROD0167,Orange,L,True
SKU002616,PROD0168,Navy,S,True
SKU002617,PROD0168,Navy,M,True
SKU002618,PROD0168,Navy,L,True
SKU002619,PROD0168,Orange,S,True
SKU002620,PROD0168,Orange,M,True
SKU002621,PROD0168,Orange,L,True
SKU002622,PROD0169,Black,S,True
SKU002623,PROD0169,Black,M,True
SKU002624,PROD0169,Black,L,True
SKU002625,PROD0169,Green,S,True
SKU002626,PROD0169,Green,M,True
SKU002627,PROD0169,Green,L,True
SKU002628,PROD0170,Black,S,True
SKU002629,PROD0170,Black,M,True
SKU002630,PROD0170,Black,L,True
SKU002631,PROD0170,Beige,S,True
SKU002632,PROD0170,Beige,M,True
SKU002633,PROD0170,Beige,L,True
SKU002634,PROD0171,Black,S,True
SKU002635,PROD0171,Black,M,True
SKU002636,PROD0171,Black,L,True
SKU002637,PROD0171,White,S,True
SKU002638,PROD0171,White,M,True
SKU002639,PROD0171,White,L,True
SKU002640,PROD0172,Red,S,True
SKU002641,PROD0172,Red,M,True
SKU002642,PROD0172,Red,L,True
SKU002643,PROD0172,Beige,S,True
SKU002644,PROD0172,Beige,M,True
SKU002645,PROD0172,Beige,L,True
SKU002646,PROD0172,Black,S,True
SKU002647,PROD0172,Black,M,True
SKU002648,PROD0172,Black,L,True
SKU002649,PROD0172,White,S,True
SKU002650,PROD0172,White,M,True
SKU002651,PROD0172,White,L,True
SKU002652,PROD0173,Navy,S,True
SKU002653,PROD0173,Navy,M,True
SKU002654,PROD0173,Navy,L,True
SKU002655,PROD0173,Black,S,True
SKU002656,PROD0173,Black,M,True
SKU002657,PROD0173,Black,L,True
SKU002658,PROD0173,Grey,S,True
SKU002659,PROD0173,Grey,M,True
SKU002660,PROD0173,Grey,L,True
SKU002661,PROD0174,Orange,S,True
SKU002662,PROD0174,Orange,M,True
SKU002663,PROD0174,Orange,L,True
SKU002664,PROD0174,Black,S,True
SKU002665,PROD0174,Black,M,True
SKU002666,PROD0174,Black,L,True
SKU002667,PROD0175,Green,S,True
SKU002668,PROD0175,Green,M,True
SKU002669,PROD0175,Green,L,True
SKU002670,PROD0175,Navy,S,True
SKU002671,PROD0175,Navy,M,True
SKU002672,PROD0175,Navy,L,True
SKU002673,PROD0175,Grey,S,True
SKU002674,PROD0175,Grey,M,True
SKU002675,PROD0175,Grey,L,True
SKU002676,PROD0176,Blue,S,True
SKU002677,PROD0176,Blue,M,True
SKU002678,PROD0176,Blue,L,True
SKU002679,PROD0176,Beige,S,True
SKU002680,PROD0176,Beige,M,True
SKU002681,PROD0176,Beige,L,True
SKU002682,PROD0176,Black,S,True
SKU002683,PROD0176,Black,M,True
SKU002684,PROD0176,Black,L,True
SKU002685,PROD0177,Navy,S,True
SKU002686,PROD0177,Navy,M,True
SKU002687,PROD0177,Navy,L,True
SKU002688,PROD0177,Grey,S,True
SKU002689,PROD0177,Grey,M,True
SKU002690,PROD0177,Grey,L,True
SKU002691,PROD0177,Beige,S,True
SKU002692,PROD0177,Beige,M,True
SKU002693,PROD0177,Beige,L,True
SKU002694,PROD0178,Navy,S,True
SKU002695,PROD0178,Navy,M,True
SKU002696,PROD0178,Navy,L,True
SKU002697,PROD0178,Beige,S,True
SKU002698,PROD0178,Beige,M,True
SKU002699,PROD0178,Beige,L,True
SKU002700,PROD0179,Navy,XS/S,True
SKU002701,PROD0179,Navy,M/L,True
SKU002702,PROD0179,Navy,XL,True
SKU002703,PROD0179,Black,XS/S,True
SKU002704,PROD0179,Black,M/L,True
SKU002705,PROD0179,Black,XL,True
SKU002706,PROD0180,Grey,XS/S,True
SKU002707,PROD0180,Grey,M/L,True
SKU002708,PROD0180,Grey,XL,True
SKU002709,PROD0180,Black,XS/S,True
SKU002710,PROD0180,Black,M/L,True
SKU002711,PROD0180,Black,XL,True
SKU002712,PROD0181,White,XS/S,True
SKU002713,PROD0181,White,M/L,True
SKU002714,PROD0181,White,XL,True
SKU002715,PROD0181,Blue,XS/S,True
SKU002716,PROD0181,Blue,M/L,True
SKU002717,PROD0181,Blue,XL,True
SKU002718,PROD0182,Red,XS/S,True
SKU002719,PROD0182,Red,M/L,True
SKU002720,PROD0182,Red,XL,True
SKU002721,PROD0182,Black,XS/S,True
SKU002722,PROD0182,Black,M/L,True
SKU002723,PROD0182,Black,XL,True
SKU002724,PROD0182,Grey,XS/S,True
SKU002725,PROD0182,Grey,M/L,True
SKU002726,PROD0182,Grey,XL,True
SKU002727,PROD0183,Brown,XS/S,True
SKU002728,PROD0183,Brown,M/L,True
SKU002729,PROD0183,Brown,XL,True
SKU002730,PROD0183,Blue,XS/S,True
SKU002731,PROD0183,Blue,M/L,True
SKU002732,PROD0183,Blue,XL,True
SKU002733,PROD0183,Grey,XS/S,True
SKU002734,PROD0183,Grey,M/L,True
SKU002735,PROD0183,Grey,XL,True
SKU002736,PROD0184,Beige,XS/S,True
SKU002737,PROD0184,Beige,M/L,True
SKU002738,PROD0184,Beige,XL,True
SKU002739,PROD0184,Black,XS/S,True
SKU002740,PROD0184,Black,M/L,True
SKU002741,PROD0184,Black,XL,True
SKU002742,PROD0184,Red,XS/S,True
SKU002743,PROD0184,Red,M/L,True
SKU002744,PROD0184,Red,XL,True
SKU002745,PROD0185,Navy,XS/S,True
SKU002746,PROD0185,Navy,M/L,True
SKU002747,PROD0185,Navy,XL,True
SKU002748,PROD0185,White,XS/S,True
SKU002749,PROD0185,White,M/L,True
SKU002750,PROD0185,White,XL,True
SKU002751,PROD0185,Black,XS/S,True
SKU002752,PROD0185,Black,M/L,True
SKU002753,PROD0185,Black,XL,True
SKU002754,PROD0186,White,XS/S,True
SKU002755,PROD0186,White,M/L,True
SKU002756,PROD0186,White,XL,True
SKU002757,PROD0186,Beige,XS/S,True
SKU002758,PROD0186,Beige,M/L,True
SKU002759,PROD0186,Beige,XL,True
SKU002760,PROD0186,Black,XS/S,True
SKU002761,PROD0186,Black,M/L,True
SKU002762,PROD0186,Black,XL,True
SKU002763,PROD0187,Green,XS/S,True
SKU002764,PROD0187,Green,M/L,True
SKU002765,PROD0187,Green,XL,True
SKU002766,PROD0187,Black,XS/S,True
SKU002767,PROD0187,Black,M/L,True
SKU002768,PROD0187,Black,XL,True
SKU002769,PROD0187,Navy,XS/S,True
SKU002770,PROD0187,Navy,M/L,True
SKU002771,PROD0187,Navy,XL,True
SKU002772,PROD0187,Blue,XS/S,True
SKU002773,PROD0187,Blue,M/L,True
SKU002774,PROD0187,Blue,XL,True
SKU002775,PROD0188,Green,XS/S,True
SKU002776,PROD0188,Green,M/L,True
SKU002777,PROD0188,Green,XL,True
SKU002778,PROD0188,Blue,XS/S,True
SKU002779,PROD0188,Blue,M/L,True
SKU002780,PROD0188,Blue,XL,True
SKU002781,PROD0189,Orange,XS/S,True
SKU002782,PROD0189,Orange,M/L,True
SKU002783,PROD0189,Orange,XL,True
SKU002784,PROD0189,Black,XS/S,True
SKU002785,PROD0189,Black,M/L,True
SKU002786,PROD0189,Black,XL,True
SKU002787,PROD0189,White,XS/S,True
SKU002788,PROD0189,White,M/L,True
SKU002789,PROD0189,White,XL,True
SKU002790,PROD0190,White,XS/S,True
SKU002791,PROD0190,White,M/L,True
SKU002792,PROD0190,White,XL,True
SKU002793,PROD0190,Brown,XS/S,True
SKU002794,PROD0190,Brown,M/L,True
SKU002795,PROD0190,Brown,XL,True
SKU002796,PROD0191,Brown,ONE_SIZE,True
SKU002797,PROD0191,White,ONE_SIZE,True
SKU002798,PROD0192,Black,ONE_SIZE,True
SKU002799,PROD0192,Navy,ONE_SIZE,True
SKU002800,PROD0192,Green,ONE_SIZE,True
SKU002801,PROD0193,Black,ONE_SIZE,True
SKU002802,PROD0193,White,ONE_SIZE,True
