customer_id,signup_date,location_id,age_band,gender,customer_persona,preferred_sport,marketing_consent
CUST096909,2023-11-11,LOC003,35-44,Women,Urban Runner,Pilates,False
CUST096910,2025-12-13,LOC004,35-44,Men,Studio Regular,Pilates,True
CUST096911,2023-01-08,LOC007,35-44,Women,Outdoor Explorer,Gym,False
CUST096912,2023-11-15,LOC004,25-34,Women,Urban Runner,Running,True
CUST096913,2025-04-15,LOC005,25-34,Women,Performance Athlete,Trail,True
CUST096914,2025-12-27,LOC008,45-54,Men,Performance Athlete,Gym,True
CUST096915,2023-10-02,LOC010,18-24,Women,Studio Regular,Trail,True
CUST096916,2024-04-29,LOC013,25-34,Men,Urban Runner,Running,True
CUST096917,2025-08-08,LOC004,45-54,Men,Studio Regular,Multi-Sport,False
CUST096918,2024-11-28,LOC003,25-34,Women,Outdoor Explorer,Trail,True
CUST096919,2025-05-10,LOC007,25-34,Men,Urban Runner,Running,False
CUST096920,2023-08-24,LOC001,25-34,Men,Outdoor Explorer,Hiking,True
CUST096921,2023-06-18,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST096922,2024-06-16,LOC004,35-44,Women,Urban Runner,Running,False
CUST096923,2023-10-25,LOC013,25-34,Women,Urban Runner,Running,True
CUST096924,2025-11-29,LOC012,18-24,Men,Urban Runner,Hiking,False
CUST096925,2025-01-20,LOC006,55+,Women,Studio Regular,Pilates,False
CUST096926,2025-01-10,LOC004,25-34,Men,Urban Runner,Running,True
CUST096927,2025-05-28,LOC014,45-54,Men,Performance Athlete,Running,True
CUST096928,2025-06-30,LOC010,35-44,Men,Performance Athlete,Running,True
CUST096929,2023-08-22,LOC001,25-34,Women,Active Lifestyle,Pilates,True
CUST096930,2024-11-18,LOC004,25-34,Men,Active Lifestyle,Pilates,True
CUST096931,2024-11-19,LOC014,25-34,Non-Binary / Other,Urban Runner,Running,True
CUST096932,2024-10-01,LOC001,35-44,Women,Active Lifestyle,Running,True
CUST096933,2025-05-16,LOC011,25-34,Women,Active Lifestyle,Trail,True
CUST096934,2024-12-21,LOC008,35-44,Women,Performance Athlete,Trail,True
CUST096935,2023-12-28,LOC001,35-44,Men,Active Lifestyle,Multi-Sport,True
CUST096936,2023-04-16,LOC003,25-34,Women,Active Lifestyle,Running,True
CUST096937,2024-03-22,LOC012,45-54,Women,Studio Regular,Pilates,True
CUST096938,2024-03-27,LOC001,25-34,Men,Urban Runner,Running,True
CUST096939,2024-03-17,LOC001,45-54,Men,Urban Runner,Running,True
CUST096940,2024-03-04,LOC009,55+,Women,Studio Regular,Gym,False
CUST096941,2025-01-02,LOC001,35-44,Men,Outdoor Explorer,Hiking,True
CUST096942,2024-03-21,LOC012,45-54,Men,Active Lifestyle,Hiking,True
CUST096943,2025-02-17,LOC007,35-44,Women,Urban Runner,Gym,False
CUST096944,2023-05-11,LOC004,25-34,Women,Urban Runner,Running,True
CUST096945,2024-03-24,LOC008,25-34,Men,Performance Athlete,Hiking,True
CUST096946,2024-04-21,LOC001,35-44,Men,Studio Regular,Pilates,False
CUST096947,2023-04-06,LOC009,45-54,Women,Studio Regular,Gym,False
CUST096948,2023-06-05,LOC004,25-34,Women,Performance Athlete,Running,True
CUST096949,2024-01-11,LOC007,35-44,Men,Active Lifestyle,Pilates,True
CUST096950,2023-10-10,LOC003,25-34,Men,Urban Runner,Running,True
CUST096951,2025-07-20,LOC008,35-44,Men,Urban Runner,Running,True
CUST096952,2024-05-02,LOC012,25-34,Men,Urban Runner,Running,True
CUST096953,2024-10-28,LOC004,25-34,Women,Urban Runner,Running,True
CUST096954,2025-01-12,LOC005,18-24,Men,Urban Runner,Running,True
CUST096955,2023-02-01,LOC004,55+,Men,Urban Runner,Running,True
CUST096956,2025-09-28,LOC005,45-54,Men,Active Lifestyle,Multi-Sport,False
CUST096957,2025-01-10,LOC007,25-34,Women,Studio Regular,Gym,True
CUST096958,2025-08-12,LOC008,35-44,Women,Urban Runner,Running,False
CUST096959,2024-06-23,LOC007,35-44,Men,Studio Regular,Pilates,True
CUST096960,2024-09-02,LOC001,35-44,Men,Urban Runner,Running,False
CUST096961,2023-03-11,LOC013,25-34,Men,Active Lifestyle,Running,True
CUST096962,2023-04-23,LOC008,25-34,Women,Active Lifestyle,Gym,False
CUST096963,2024-08-08,LOC007,25-34,Men,Urban Runner,Running,True
CUST096964,2024-10-18,LOC011,45-54,Women,Active Lifestyle,Hiking,True
CUST096965,2024-03-31,LOC013,55+,Men,Outdoor Explorer,Trail,True
CUST096966,2024-11-26,LOC001,25-34,Women,Urban Runner,Running,False
CUST096967,2024-08-21,LOC001,45-54,Women,Outdoor Explorer,Running,False
CUST096968,2024-01-23,LOC012,25-34,Women,Urban Runner,Multi-Sport,True
CUST096969,2023-05-02,LOC001,25-34,Men,Urban Runner,Running,True
CUST096970,2023-03-24,LOC012,45-54,Women,Active Lifestyle,Gym,True
CUST096971,2024-10-01,LOC011,25-34,Women,Urban Runner,Running,True
CUST096972,2023-07-18,LOC013,25-34,Women,Outdoor Explorer,Trail,True
CUST096973,2023-10-15,LOC009,25-34,Women,Urban Runner,Multi-Sport,True
CUST096974,2023-10-03,LOC007,25-34,Men,Urban Runner,Running,True
CUST096975,2025-03-07,LOC012,25-34,Men,Studio Regular,Hiking,True
CUST096976,2025-04-28,LOC004,25-34,Women,Studio Regular,Pilates,False
CUST096977,2025-04-15,LOC001,45-54,Women,Urban Runner,Running,True
CUST096978,2024-08-05,LOC009,35-44,Women,Urban Runner,Running,True
CUST096979,2023-07-13,LOC002,18-24,Non-Binary / Other,Outdoor Explorer,Hiking,True
CUST096980,2023-11-04,LOC002,45-54,Women,Active Lifestyle,Gym,True
CUST096981,2025-06-08,LOC004,25-34,Women,Studio Regular,Gym,False
CUST096982,2024-01-11,LOC009,18-24,Men,Active Lifestyle,Pilates,True
CUST096983,2023-09-29,LOC005,18-24,Women,Performance Athlete,Trail,True
CUST096984,2024-01-16,LOC003,55+,Women,Urban Runner,Running,True
CUST096985,2025-05-29,LOC006,18-24,Women,Urban Runner,Running,False
CUST096986,2024-10-24,LOC001,55+,Women,Studio Regular,Pilates,True
CUST096987,2025-01-12,LOC007,25-34,Women,Studio Regular,Pilates,True
CUST096988,2025-08-18,LOC003,25-34,Men,Active Lifestyle,Hiking,True
CUST096989,2023-01-30,LOC005,55+,Women,Active Lifestyle,Gym,True
CUST096990,2024-12-28,LOC007,25-34,Men,Performance Athlete,Running,True
CUST096991,2024-05-16,LOC009,25-34,Women,Performance Athlete,Trail,True
CUST096992,2025-12-21,LOC013,55+,Women,Outdoor Explorer,Hiking,True
CUST096993,2025-05-08,LOC007,25-34,Men,Studio Regular,Pilates,False
CUST096994,2025-08-23,LOC007,45-54,Men,Studio Regular,Gym,True
CUST096995,2024-12-04,LOC009,35-44,Women,Studio Regular,Pilates,False
CUST096996,2024-04-10,LOC001,35-44,Women,Studio Regular,Gym,True
CUST096997,2024-09-20,LOC007,25-34,Non-Binary / Other,Active Lifestyle,Gym,True
CUST096998,2024-06-17,LOC010,25-34,Women,Performance Athlete,Trail,True
CUST096999,2024-07-24,LOC003,35-44,Women,Studio Regular,Pilates,True
CUST097000,2025-11-22,LOC002,35-44,Men,Studio Regular,Pilates,False
CUST097001,2025-10-24,LOC013,18-24,Women,Active Lifestyle,Pilates,False
CUST097002,2025-08-25,LOC001,25-34,Women,Active Lifestyle,Running,False
CUST097003,2025-04-07,LOC002,45-54,Men,Performance Athlete,Trail,False
CUST097004,2025-03-04,LOC001,45-54,Men,Performance Athlete,Running,True
CUST097005,2025-09-18,LOC001,25-34,Men,Urban Runner,Running,True
CUST097006,2023-03-11,LOC001,18-24,Men,Outdoor Explorer,Hiking,True
CUST097007,2024-03-10,LOC001,45-54,Women,Studio Regular,Running,True
CUST097008,2023-10-11,LOC006,18-24,Women,Urban Runner,Multi-Sport,True
CUST097009,2024-04-21,LOC001,35-44,Women,Outdoor Explorer,Trail,True
CUST097010,2024-02-16,LOC008,25-34,Women,Urban Runner,Running,True
CUST097011,2023-01-23,LOC007,18-24,Men,Performance Athlete,Running,True
CUST097012,2025-11-24,LOC001,35-44,Men,Performance Athlete,Running,False
CUST097013,2023-11-29,LOC007,45-54,Men,Studio Regular,Multi-Sport,True
CUST097014,2025-12-12,LOC001,25-34,Men,Outdoor Explorer,Gym,True
CUST097015,2023-01-02,LOC001,35-44,Women,Studio Regular,Pilates,True
CUST097016,2024-09-30,LOC008,35-44,Men,Active Lifestyle,Gym,False
CUST097017,2024-04-24,LOC011,25-34,Men,Outdoor Explorer,Trail,True
CUST097018,2025-05-16,LOC002,25-34,Women,Studio Regular,Pilates,True
CUST097019,2025-01-03,LOC001,35-44,Women,Studio Regular,Pilates,False
CUST097020,2023-01-26,LOC001,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST097021,2023-01-29,LOC002,25-34,Men,Active Lifestyle,Running,True
CUST097022,2023-10-29,LOC012,35-44,Women,Urban Runner,Gym,True
CUST097023,2025-05-13,LOC006,25-34,Men,Active Lifestyle,Gym,False
CUST097024,2024-07-24,LOC012,25-34,Women,Urban Runner,Running,False
CUST097025,2025-01-08,LOC001,25-34,Men,Studio Regular,Gym,False
CUST097026,2025-06-06,LOC005,55+,Women,Studio Regular,Gym,True
CUST097027,2023-10-07,LOC007,18-24,Men,Urban Runner,Running,False
CUST097028,2024-07-21,LOC004,35-44,Women,Urban Runner,Hiking,True
CUST097029,2025-11-21,LOC009,18-24,Women,Studio Regular,Running,True
CUST097030,2024-10-20,LOC007,35-44,Men,Active Lifestyle,Gym,True
CUST097031,2023-03-26,LOC009,55+,Women,Active Lifestyle,Multi-Sport,True
CUST097032,2025-12-10,LOC011,35-44,Women,Urban Runner,Running,True
CUST097033,2023-11-20,LOC004,35-44,Women,Outdoor Explorer,Hiking,True
CUST097034,2024-07-17,LOC013,35-44,Men,Urban Runner,Trail,True
CUST097035,2025-04-03,LOC011,25-34,Men,Outdoor Explorer,Hiking,True
CUST097036,2024-07-29,LOC009,25-34,Women,Urban Runner,Multi-Sport,True
CUST097037,2024-01-30,LOC001,25-34,Women,Urban Runner,Running,True
CUST097038,2023-10-06,LOC010,35-44,Women,Outdoor Explorer,Trail,True
CUST097039,2024-11-29,LOC009,45-54,Women,Active Lifestyle,Trail,True
CUST097040,2024-08-18,LOC013,25-34,Men,Outdoor Explorer,Running,True
CUST097041,2024-04-30,LOC009,35-44,Men,Performance Athlete,Running,True
CUST097042,2025-04-07,LOC008,18-24,Women,Performance Athlete,Running,False
CUST097043,2023-09-29,LOC010,45-54,Men,Urban Runner,Running,True
CUST097044,2025-05-03,LOC004,45-54,Women,Studio Regular,Gym,False
CUST097045,2025-04-14,LOC012,55+,Men,Urban Runner,Running,True
CUST097046,2024-03-19,LOC004,35-44,Men,Studio Regular,Multi-Sport,True
CUST097047,2025-05-13,LOC001,55+,Men,Active Lifestyle,Gym,False
CUST097048,2025-02-04,LOC008,25-34,Women,Active Lifestyle,Hiking,True
CUST097049,2025-06-14,LOC007,35-44,Women,Active Lifestyle,Hiking,True
CUST097050,2025-12-27,LOC001,18-24,Women,Outdoor Explorer,Hiking,False
CUST097051,2023-03-17,LOC001,55+,Men,Active Lifestyle,Gym,True
CUST097052,2024-10-06,LOC009,35-44,Women,Urban Runner,Running,False
CUST097053,2025-12-23,LOC006,25-34,Men,Performance Athlete,Gym,True
CUST097054,2025-06-02,LOC008,25-34,Women,Active Lifestyle,Running,True
CUST097055,2025-06-07,LOC001,45-54,Women,Active Lifestyle,Gym,True
CUST097056,2025-10-01,LOC003,35-44,Women,Studio Regular,Pilates,False
CUST097057,2023-02-28,LOC014,25-34,Women,Performance Athlete,Trail,True
CUST097058,2024-10-03,LOC008,45-54,Women,Studio Regular,Pilates,False
CUST097059,2023-06-27,LOC008,25-34,Men,Studio Regular,Pilates,True
CUST097060,2024-10-09,LOC008,25-34,Women,Urban Runner,Running,False
CUST097061,2024-05-22,LOC009,18-24,Men,Urban Runner,Gym,False
CUST097062,2023-04-29,LOC008,45-54,Women,Urban Runner,Running,True
CUST097063,2023-10-01,LOC013,18-24,Women,Performance Athlete,Trail,True
CUST097064,2023-08-15,LOC007,55+,Men,Studio Regular,Pilates,False
CUST097065,2025-02-28,LOC012,35-44,Men,Urban Runner,Gym,False
CUST097066,2025-02-11,LOC001,35-44,Men,Performance Athlete,Running,False
CUST097067,2025-07-26,LOC001,35-44,Women,Outdoor Explorer,Hiking,True
CUST097068,2025-09-29,LOC001,25-34,Non-Binary / Other,Urban Runner,Running,True
CUST097069,2023-02-20,LOC013,25-34,Women,Studio Regular,Gym,False
CUST097070,2025-08-21,LOC008,55+,Men,Studio Regular,Pilates,True
CUST097071,2023-01-31,LOC013,45-54,Men,Urban Runner,Running,False
CUST097072,2024-02-13,LOC009,25-34,Men,Studio Regular,Pilates,True
CUST097073,2025-12-07,LOC013,45-54,Men,Studio Regular,Running,False
CUST097074,2025-02-14,LOC008,35-44,Men,Active Lifestyle,Multi-Sport,True
CUST097075,2023-11-28,LOC007,25-34,Men,Urban Runner,Running,True
CUST097076,2025-05-01,LOC001,18-24,Women,Active Lifestyle,Running,True
CUST097077,2025-09-19,LOC009,18-24,Women,Performance Athlete,Gym,True
CUST097078,2024-11-01,LOC001,25-34,Women,Studio Regular,Multi-Sport,True
CUST097079,2024-12-08,LOC004,45-54,Men,Studio Regular,Trail,True
CUST097080,2025-10-15,LOC007,18-24,Women,Studio Regular,Gym,False
CUST097081,2025-02-25,LOC006,45-54,Women,Outdoor Explorer,Hiking,False
CUST097082,2025-01-02,LOC009,25-34,Non-Binary / Other,Active Lifestyle,Pilates,True
CUST097083,2024-10-24,LOC004,45-54,Men,Urban Runner,Hiking,True
CUST097084,2025-08-08,LOC007,25-34,Men,Outdoor Explorer,Trail,True
CUST097085,2024-09-17,LOC008,18-24,Women,Performance Athlete,Running,True
CUST097086,2025-03-25,LOC002,25-34,Women,Urban Runner,Running,False
CUST097087,2023-12-07,LOC008,45-54,Women,Active Lifestyle,Running,False
CUST097088,2024-04-30,LOC008,18-24,Men,Urban Runner,Running,False
CUST097089,2024-01-28,LOC007,25-34,Women,Outdoor Explorer,Trail,True
CUST097090,2025-06-20,LOC007,25-34,Men,Urban Runner,Pilates,True
CUST097091,2024-08-31,LOC005,45-54,Women,Urban Runner,Gym,True
CUST097092,2025-11-20,LOC011,55+,Women,Active Lifestyle,Gym,True
CUST097093,2025-10-15,LOC009,55+,Men,Active Lifestyle,Running,True
CUST097094,2024-10-03,LOC004,55+,Men,Active Lifestyle,Pilates,True
CUST097095,2024-09-19,LOC013,45-54,Women,Urban Runner,Running,True
CUST097096,2024-06-09,LOC001,35-44,Men,Studio Regular,Gym,True
CUST097097,2024-04-08,LOC011,25-34,Men,Outdoor Explorer,Trail,True
CUST097098,2025-09-24,LOC009,25-34,Women,Outdoor Explorer,Running,True
CUST097099,2024-12-05,LOC001,45-54,Men,Outdoor Explorer,Trail,True
CUST097100,2024-11-27,LOC007,35-44,Women,Urban Runner,Running,True
CUST097101,2024-06-06,LOC007,35-44,Women,Active Lifestyle,Running,False
CUST097102,2024-03-08,LOC006,25-34,Women,Active Lifestyle,Gym,True
CUST097103,2023-09-17,LOC012,45-54,Men,Outdoor Explorer,Trail,False
CUST097104,2024-03-08,LOC008,35-44,Women,Urban Runner,Running,True
CUST097105,2024-01-07,LOC014,25-34,Men,Active Lifestyle,Trail,True
CUST097106,2025-08-20,LOC008,35-44,Men,Active Lifestyle,Running,True
CUST097107,2023-02-17,LOC009,25-34,Women,Urban Runner,Running,True
CUST097108,2025-01-11,LOC009,25-34,Men,Studio Regular,Pilates,True
CUST097109,2023-07-14,LOC013,25-34,Women,Active Lifestyle,Running,True
CUST097110,2024-06-23,LOC005,35-44,Men,Active Lifestyle,Gym,True
CUST097111,2024-07-27,LOC011,55+,Men,Studio Regular,Trail,True
CUST097112,2025-06-30,LOC010,45-54,Women,Performance Athlete,Running,True
CUST097113,2025-10-31,LOC007,45-54,Men,Studio Regular,Pilates,True
CUST097114,2023-10-24,LOC013,45-54,Men,Urban Runner,Gym,False
CUST097115,2023-02-25,LOC012,55+,Men,Performance Athlete,Running,True
CUST097116,2024-08-25,LOC007,35-44,Men,Studio Regular,Pilates,True
CUST097117,2025-07-26,LOC002,18-24,Women,Studio Regular,Pilates,True
CUST097118,2024-06-04,LOC011,35-44,Men,Performance Athlete,Trail,True
CUST097119,2025-11-19,LOC001,45-54,Men,Outdoor Explorer,Hiking,True
CUST097120,2025-06-15,LOC001,35-44,Women,Studio Regular,Multi-Sport,False
CUST097121,2025-03-20,LOC008,45-54,Men,Performance Athlete,Multi-Sport,True
CUST097122,2025-12-21,LOC008,45-54,Men,Outdoor Explorer,Hiking,False
CUST097123,2025-10-22,LOC009,45-54,Women,Active Lifestyle,Running,False
CUST097124,2024-03-31,LOC008,35-44,Men,Urban Runner,Running,True
CUST097125,2023-04-27,LOC004,25-34,Women,Performance Athlete,Trail,True
CUST097126,2024-12-17,LOC005,25-34,Men,Active Lifestyle,Running,True
CUST097127,2025-07-03,LOC012,25-34,Men,Outdoor Explorer,Trail,True
CUST097128,2023-03-06,LOC008,25-34,Women,Studio Regular,Gym,True
CUST097129,2024-04-12,LOC004,45-54,Women,Outdoor Explorer,Hiking,True
CUST097130,2024-03-13,LOC002,35-44,Men,Active Lifestyle,Hiking,True
CUST097131,2024-12-12,LOC008,35-44,Women,Active Lifestyle,Multi-Sport,False
CUST097132,2024-01-28,LOC001,25-34,Men,Active Lifestyle,Trail,False
CUST097133,2024-08-06,LOC005,25-34,Women,Active Lifestyle,Gym,True
CUST097134,2024-10-19,LOC013,18-24,Men,Studio Regular,Multi-Sport,True
CUST097135,2025-03-09,LOC009,35-44,Men,Active Lifestyle,Running,False
CUST097136,2024-08-29,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST097137,2024-05-07,LOC001,35-44,Women,Studio Regular,Hiking,True
CUST097138,2025-12-14,LOC005,25-34,Non-Binary / Other,Performance Athlete,Running,True
CUST097139,2025-01-30,LOC006,45-54,Men,Studio Regular,Gym,False
CUST097140,2025-06-11,LOC005,35-44,Men,Studio Regular,Gym,True
CUST097141,2023-01-06,LOC001,35-44,Men,Outdoor Explorer,Multi-Sport,True
CUST097142,2023-07-20,LOC004,35-44,Women,Urban Runner,Running,True
CUST097143,2025-07-18,LOC013,25-34,Women,Urban Runner,Running,True
CUST097144,2023-06-06,LOC004,25-34,Women,Active Lifestyle,Gym,True
CUST097145,2024-04-30,LOC001,25-34,Women,Outdoor Explorer,Hiking,True
CUST097146,2024-10-05,LOC001,45-54,Women,Urban Runner,Running,True
CUST097147,2025-11-14,LOC013,55+,Women,Performance Athlete,Trail,True
CUST097148,2024-07-01,LOC011,18-24,Men,Studio Regular,Multi-Sport,False
CUST097149,2025-04-08,LOC010,35-44,Women,Urban Runner,Running,True
CUST097150,2025-01-09,LOC008,35-44,Women,Urban Runner,Running,True
CUST097151,2024-05-04,LOC004,35-44,Women,Urban Runner,Running,True
CUST097152,2025-02-18,LOC011,45-54,Men,Outdoor Explorer,Hiking,True
CUST097153,2024-05-25,LOC013,55+,Men,Studio Regular,Gym,True
CUST097154,2024-11-17,LOC002,18-24,Women,Studio Regular,Pilates,False
CUST097155,2025-02-14,LOC013,25-34,Women,Urban Runner,Running,True
CUST097156,2024-11-18,LOC012,25-34,Women,Studio Regular,Running,True
CUST097157,2025-03-02,LOC012,35-44,Women,Active Lifestyle,Gym,False
CUST097158,2023-11-16,LOC013,25-34,Women,Performance Athlete,Running,False
CUST097159,2025-07-11,LOC008,25-34,Men,Urban Runner,Gym,True
CUST097160,2023-09-27,LOC001,35-44,Women,Urban Runner,Running,False
CUST097161,2024-09-19,LOC004,35-44,Men,Active Lifestyle,Pilates,False
CUST097162,2023-08-22,LOC006,35-44,Men,Studio Regular,Multi-Sport,False
CUST097163,2025-12-12,LOC009,25-34,Women,Outdoor Explorer,Trail,True
CUST097164,2025-04-24,LOC014,25-34,Men,Urban Runner,Running,True
CUST097165,2024-06-22,LOC014,45-54,Men,Urban Runner,Running,True
CUST097166,2023-04-23,LOC001,25-34,Men,Studio Regular,Pilates,True
CUST097167,2023-04-21,LOC009,25-34,Women,Urban Runner,Running,True
CUST097168,2024-11-06,LOC008,55+,Women,Studio Regular,Multi-Sport,False
CUST097169,2025-05-28,LOC001,25-34,Men,Urban Runner,Hiking,False
CUST097170,2023-08-29,LOC012,45-54,Women,Studio Regular,Pilates,False
CUST097171,2024-07-11,LOC002,35-44,Men,Studio Regular,Gym,True
CUST097172,2023-05-29,LOC005,25-34,Women,Urban Runner,Gym,True
CUST097173,2025-10-03,LOC006,25-34,Men,Urban Runner,Running,True
CUST097174,2025-05-06,LOC013,25-34,Women,Active Lifestyle,Hiking,False
CUST097175,2023-04-30,LOC004,25-34,Men,Urban Runner,Running,True
CUST097176,2025-06-05,LOC009,25-34,Women,Urban Runner,Running,True
CUST097177,2024-04-27,LOC014,18-24,Men,Studio Regular,Gym,True
CUST097178,2025-10-10,LOC006,25-34,Women,Urban Runner,Running,True
CUST097179,2024-06-28,LOC001,35-44,Women,Performance Athlete,Trail,False
CUST097180,2025-06-28,LOC008,25-34,Men,Studio Regular,Gym,False
CUST097181,2023-11-08,LOC005,45-54,Women,Performance Athlete,Hiking,True
CUST097182,2024-04-28,LOC007,35-44,Women,Active Lifestyle,Gym,True
CUST097183,2025-12-14,LOC009,45-54,Men,Outdoor Explorer,Running,False
CUST097184,2024-03-10,LOC009,25-34,Men,Performance Athlete,Trail,True
CUST097185,2025-03-08,LOC002,18-24,Women,Active Lifestyle,Gym,True
CUST097186,2023-04-19,LOC001,18-24,Women,Urban Runner,Trail,True
CUST097187,2024-06-25,LOC011,25-34,Women,Studio Regular,Gym,True
CUST097188,2024-03-04,LOC001,25-34,Women,Performance Athlete,Multi-Sport,False
CUST097189,2024-04-27,LOC004,18-24,Women,Performance Athlete,Running,True
CUST097190,2025-02-28,LOC002,45-54,Women,Active Lifestyle,Hiking,False
CUST097191,2024-12-03,LOC012,25-34,Women,Outdoor Explorer,Trail,True
CUST097192,2025-08-02,LOC011,25-34,Men,Studio Regular,Gym,False
CUST097193,2025-01-21,LOC008,25-34,Men,Urban Runner,Running,False
CUST097194,2023-08-09,LOC009,25-34,Women,Studio Regular,Pilates,False
CUST097195,2024-12-22,LOC008,25-34,Men,Urban Runner,Running,True
CUST097196,2025-01-26,LOC005,25-34,Men,Urban Runner,Multi-Sport,True
CUST097197,2025-04-29,LOC011,25-34,Men,Urban Runner,Running,True
CUST097198,2024-04-02,LOC009,25-34,Men,Outdoor Explorer,Trail,True
CUST097199,2025-12-22,LOC005,18-24,Women,Active Lifestyle,Running,False
CUST097200,2024-08-18,LOC011,25-34,Men,Urban Runner,Pilates,False
CUST097201,2024-09-21,LOC002,45-54,Men,Active Lifestyle,Gym,True
CUST097202,2025-02-14,LOC002,45-54,Men,Outdoor Explorer,Trail,True
CUST097203,2024-05-04,LOC004,18-24,Women,Urban Runner,Running,True
CUST097204,2024-08-26,LOC004,45-54,Women,Active Lifestyle,Running,False
CUST097205,2024-07-12,LOC007,25-34,Women,Urban Runner,Running,True
CUST097206,2023-02-12,LOC008,35-44,Men,Urban Runner,Running,False
CUST097207,2025-12-17,LOC004,35-44,Men,Outdoor Explorer,Hiking,True
CUST097208,2024-01-12,LOC004,25-34,Women,Active Lifestyle,Pilates,True
CUST097209,2025-04-26,LOC008,35-44,Women,Active Lifestyle,Gym,False
CUST097210,2025-10-29,LOC001,35-44,Women,Active Lifestyle,Multi-Sport,False
CUST097211,2025-08-30,LOC007,35-44,Men,Active Lifestyle,Gym,False
CUST097212,2023-06-06,LOC006,55+,Women,Urban Runner,Running,True
CUST097213,2025-01-27,LOC012,25-34,Women,Studio Regular,Pilates,False
CUST097214,2025-08-17,LOC002,45-54,Men,Studio Regular,Gym,True
CUST097215,2023-10-05,LOC004,35-44,Men,Performance Athlete,Multi-Sport,True
CUST097216,2025-05-10,LOC001,25-34,Women,Active Lifestyle,Pilates,True
CUST097217,2023-11-19,LOC007,45-54,Men,Urban Runner,Running,False
CUST097218,2025-10-10,LOC012,25-34,Men,Urban Runner,Pilates,True
CUST097219,2023-01-12,LOC003,18-24,Women,Urban Runner,Running,True
CUST097220,2025-06-28,LOC012,55+,Men,Performance Athlete,Trail,True
CUST097221,2023-02-06,LOC014,25-34,Men,Urban Runner,Hiking,True
CUST097222,2025-06-28,LOC008,35-44,Men,Urban Runner,Running,True
CUST097223,2024-05-16,LOC004,35-44,Women,Urban Runner,Running,True
CUST097224,2023-08-16,LOC004,45-54,Women,Studio Regular,Pilates,True
CUST097225,2024-12-17,LOC011,35-44,Women,Outdoor Explorer,Hiking,True
CUST097226,2025-12-24,LOC002,18-24,Women,Urban Runner,Running,True
CUST097227,2023-02-04,LOC002,35-44,Women,Outdoor Explorer,Hiking,False
CUST097228,2025-10-12,LOC001,45-54,Men,Outdoor Explorer,Trail,False
CUST097229,2025-01-06,LOC001,55+,Women,Studio Regular,Gym,True
CUST097230,2024-04-26,LOC004,55+,Men,Active Lifestyle,Multi-Sport,True
CUST097231,2025-09-07,LOC001,35-44,Men,Studio Regular,Pilates,True
CUST097232,2025-06-22,LOC007,35-44,Women,Active Lifestyle,Hiking,True
CUST097233,2025-09-08,LOC008,35-44,Women,Urban Runner,Running,True
CUST097234,2023-02-19,LOC011,45-54,Men,Performance Athlete,Running,True
CUST097235,2024-02-17,LOC001,25-34,Women,Performance Athlete,Gym,True
CUST097236,2025-11-27,LOC007,55+,Women,Active Lifestyle,Multi-Sport,True
CUST097237,2024-12-26,LOC001,45-54,Men,Performance Athlete,Gym,True
CUST097238,2024-05-10,LOC012,18-24,Men,Urban Runner,Running,False
CUST097239,2024-12-28,LOC009,35-44,Men,Studio Regular,Multi-Sport,True
CUST097240,2024-08-07,LOC004,18-24,Men,Studio Regular,Gym,True
CUST097241,2023-12-04,LOC009,35-44,Women,Active Lifestyle,Pilates,True
CUST097242,2025-02-07,LOC011,25-34,Women,Studio Regular,Gym,True
CUST097243,2025-06-03,LOC004,25-34,Women,Urban Runner,Gym,True
CUST097244,2025-03-07,LOC014,45-54,Women,Outdoor Explorer,Gym,True
CUST097245,2025-05-20,LOC008,25-34,Women,Studio Regular,Pilates,True
CUST097246,2025-01-31,LOC009,45-54,Men,Performance Athlete,Trail,False
CUST097247,2024-05-24,LOC014,18-24,Women,Urban Runner,Running,False
CUST097248,2025-11-05,LOC001,25-34,Women,Studio Regular,Multi-Sport,True
CUST097249,2023-03-14,LOC007,25-34,Women,Outdoor Explorer,Trail,True
CUST097250,2025-08-04,LOC011,35-44,Women,Active Lifestyle,Gym,False
CUST097251,2024-09-26,LOC013,35-44,Men,Studio Regular,Pilates,True
CUST097252,2025-09-08,LOC007,55+,Men,Urban Runner,Running,False
CUST097253,2025-07-19,LOC009,25-34,Women,Urban Runner,Gym,True
CUST097254,2023-07-08,LOC005,25-34,Men,Urban Runner,Running,True
CUST097255,2025-03-04,LOC001,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST097256,2025-03-21,LOC008,25-34,Women,Active Lifestyle,Trail,False
CUST097257,2023-03-15,LOC005,25-34,Women,Studio Regular,Gym,True
CUST097258,2024-07-05,LOC007,45-54,Women,Active Lifestyle,Hiking,True
CUST097259,2024-01-12,LOC003,18-24,Women,Studio Regular,Pilates,True
CUST097260,2024-12-13,LOC007,25-34,Women,Studio Regular,Pilates,True
CUST097261,2024-10-08,LOC008,25-34,Women,Performance Athlete,Multi-Sport,True
CUST097262,2024-06-21,LOC013,18-24,Women,Urban Runner,Running,False
CUST097263,2023-07-15,LOC004,18-24,Women,Urban Runner,Trail,True
