order_id,customer_id,order_timestamp,sales_channel,device,currency,shipping_location_id,order_status,promotion_code,campaign_id
ORD0125558,CUST091539,2024-07-21 21:21:45,Website,Mobile,EUR,LOC011,Completed,CLUB15,
ORD0125559,CUST091539,2024-12-06 12:44:45,Website,Mobile,EUR,LOC011,Completed,,
ORD0125560,CUST091539,2025-02-16 17:00:42,Website,Mobile,EUR,LOC011,Completed,,
ORD0125561,CUST091540,2024-01-08 13:36:40,Website,Desktop,EUR,LOC007,Cancelled,,
ORD0125562,CUST091543,2024-11-26 17:25:19,iOS,Mobile,EUR,LOC013,Completed,,
ORD0125563,CUST091543,2024-12-15 11:56:29,iOS,Mobile,EUR,LOC013,Completed,,
ORD0125564,CUST091543,2025-01-15 19:08:12,Website,Mobile,EUR,LOC013,Completed,,
ORD0125565,CUST091543,2025-03-29 11:18:17,Website,Mobile,EUR,LOC013,Cancelled,,
ORD0125566,CUST091543,2025-05-13 22:06:20,Website,Mobile,EUR,LOC013,Completed,,
ORD0125567,CUST091543,2025-06-23 10:30:09,iOS,Mobile,EUR,LOC013,Completed,,CAMP0073
ORD0125568,CUST091544,2025-09-07 21:01:15,iOS,Mobile,EUR,LOC012,Completed,WELCOME10,
ORD0125569,CUST091546,2023-03-25 19:56:37,Website,Mobile,EUR,LOC008,Cancelled,,
ORD0125570,CUST091546,2023-07-03 08:57:55,Website,Mobile,EUR,LOC008,Completed,,
ORD0125571,CUST091548,2024-03-12 10:12:07,Android,Mobile,EUR,LOC008,Completed,,
ORD0125572,CUST091548,2024-07-05 13:57:20,Website,Mobile,EUR,LOC008,Completed,,
ORD0125573,CUST091548,2024-11-02 10:58:14,Website,Mobile,EUR,LOC008,Completed,,
ORD0125574,CUST091548,2025-01-30 09:24:39,Website,Mobile,EUR,LOC008,Completed,,
ORD0125575,CUST091549,2025-06-08 14:45:13,iOS,Mobile,GBP,LOC002,Completed,,
ORD0125576,CUST091549,2025-09-29 09:53:14,Website,Mobile,GBP,LOC002,Completed,SEASON20,
ORD0125577,CUST091549,2025-12-24 16:43:30,Website,Mobile,GBP,LOC002,Completed,,
ORD0125578,CUST091550,2024-07-02 10:53:19,Website,Mobile,EUR,LOC010,Completed,WELCOME10,CAMP0064
ORD0125579,CUST091550,2024-08-27 21:45:11,Website,Desktop,EUR,LOC010,Completed,,
ORD0125580,CUST091552,2024-02-20 22:06:21,Website,Desktop,EUR,LOC009,Completed,,
ORD0125581,CUST091552,2024-03-15 12:04:03,Website,Desktop,EUR,LOC009,Completed,,
ORD0125582,CUST091555,2024-09-28 12:14:50,iOS,Mobile,EUR,LOC012,Completed,,
ORD0125583,CUST091556,2024-04-23 20:45:21,Android,Mobile,EUR,LOC007,Refunded,,
ORD0125584,CUST091556,2025-04-20 11:15:18,Website,Mobile,EUR,LOC007,Completed,,
ORD0125585,CUST091557,2025-02-21 18:53:00,iOS,Mobile,EUR,LOC007,Completed,EVENT10,
ORD0125586,CUST091557,2025-08-15 11:25:08,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125587,CUST091557,2025-10-23 13:17:38,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125588,CUST091557,2025-11-15 17:38:00,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125589,CUST091558,2025-05-11 21:50:29,Website,Desktop,EUR,LOC007,Completed,,
ORD0125590,CUST091560,2025-09-06 08:39:05,Website,Mobile,EUR,LOC006,Completed,,
ORD0125591,CUST091561,2024-04-09 19:21:08,Website,Desktop,EUR,LOC008,Completed,,
ORD0125592,CUST091561,2024-05-04 11:05:04,iOS,Mobile,EUR,LOC008,Completed,,
ORD0125593,CUST091561,2024-11-04 15:54:27,iOS,Mobile,EUR,LOC008,Completed,,
ORD0125594,CUST091561,2024-12-24 18:35:15,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125595,CUST091561,2025-02-03 08:19:01,Website,Desktop,EUR,LOC008,Completed,CLUB15,
ORD0125596,CUST091561,2025-04-09 12:18:00,iOS,Mobile,EUR,LOC008,Completed,,
ORD0125597,CUST091561,2025-08-31 13:15:14,Website,Mobile,EUR,LOC008,Refunded,,
ORD0125598,CUST091561,2025-10-28 15:05:49,Website,Mobile,EUR,LOC008,Completed,,
ORD0125599,CUST091562,2024-02-07 16:54:41,Website,Tablet,EUR,LOC009,Completed,,
ORD0125600,CUST091562,2024-02-27 09:20:43,Website,Tablet,EUR,LOC009,Completed,,
ORD0125601,CUST091562,2024-09-17 12:50:50,Android,Mobile,EUR,LOC009,Completed,CLUB15,
ORD0125602,CUST091562,2024-10-31 11:13:29,Website,Tablet,EUR,LOC009,Completed,,
ORD0125603,CUST091563,2023-08-05 10:56:26,Website,Mobile,EUR,LOC009,Completed,,
ORD0125604,CUST091563,2024-01-08 21:08:21,Website,Mobile,EUR,LOC009,Completed,,
ORD0125605,CUST091564,2024-03-12 14:36:42,Android,Mobile,EUR,LOC005,Completed,,
ORD0125606,CUST091564,2024-05-03 18:55:30,Android,Mobile,EUR,LOC004,Completed,,
ORD0125607,CUST091566,2024-07-19 17:47:14,Website,Mobile,GBP,LOC001,Completed,,
ORD0125608,CUST091566,2024-09-03 20:52:26,iOS,Mobile,GBP,LOC001,Completed,,
ORD0125609,CUST091568,2023-05-30 09:08:26,Website,Desktop,GBP,LOC002,Completed,,
ORD0125610,CUST091569,2024-01-14 10:46:16,Android,Mobile,EUR,LOC012,Completed,,
ORD0125611,CUST091570,2025-04-10 12:28:30,Website,Mobile,GBP,LOC002,Cancelled,,
ORD0125612,CUST091571,2024-10-02 09:05:51,Website,Desktop,EUR,LOC008,Completed,,
ORD0125613,CUST091571,2024-10-16 22:15:03,iOS,Mobile,EUR,LOC008,Completed,EVENT10,
ORD0125614,CUST091571,2024-12-24 21:51:42,Website,Mobile,EUR,LOC008,Completed,,
ORD0125615,CUST091571,2025-05-16 11:11:55,Website,Mobile,EUR,LOC008,Completed,,
ORD0125616,CUST091573,2025-02-20 15:09:15,Android,Mobile,GBP,LOC001,Completed,,CAMP0031
ORD0125617,CUST091575,2023-06-27 18:09:25,iOS,Mobile,GBP,LOC001,Completed,,
ORD0125618,CUST091575,2023-09-09 08:29:19,iOS,Mobile,GBP,LOC001,Completed,,
ORD0125619,CUST091575,2023-10-12 14:09:15,Website,Mobile,GBP,LOC001,Completed,,
ORD0125620,CUST091576,2025-03-19 17:14:16,Website,Mobile,EUR,LOC007,Completed,FREESHIP,
ORD0125621,CUST091577,2024-04-19 18:04:16,Website,Desktop,EUR,LOC005,Completed,,
ORD0125622,CUST091577,2024-10-02 21:49:43,Website,Desktop,EUR,LOC006,Completed,,
ORD0125623,CUST091577,2025-05-24 09:11:39,Website,Desktop,EUR,LOC004,Completed,,
ORD0125624,CUST091579,2025-06-23 22:19:32,Website,Mobile,EUR,LOC013,Completed,,
ORD0125625,CUST091580,2023-12-17 14:39:53,Website,Desktop,EUR,LOC004,Completed,,
ORD0125626,CUST091584,2024-04-20 10:02:50,Website,Mobile,EUR,LOC007,Completed,,
ORD0125627,CUST091584,2024-06-10 08:18:57,Android,Mobile,EUR,LOC007,Completed,,
ORD0125628,CUST091585,2024-06-15 14:50:18,Website,Mobile,GBP,LOC001,Completed,,
ORD0125629,CUST091585,2024-07-03 19:28:31,Website,Mobile,GBP,LOC003,Completed,,CAMP0064
ORD0125630,CUST091585,2024-09-15 09:23:53,Website,Mobile,GBP,LOC001,Completed,,
ORD0125631,CUST091586,2025-01-20 20:52:50,Website,Desktop,EUR,LOC007,Completed,,
ORD0125632,CUST091586,2025-08-17 10:09:00,Website,Desktop,EUR,LOC007,Cancelled,,
ORD0125633,CUST091586,2025-09-07 16:47:00,Website,Mobile,EUR,LOC007,Completed,,
ORD0125634,CUST091586,2025-10-06 22:36:50,Website,Desktop,EUR,LOC007,Completed,,
ORD0125635,CUST091588,2024-01-11 08:29:47,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125636,CUST091588,2024-02-21 14:45:52,iOS,Mobile,EUR,LOC007,Completed,CLUB15,
ORD0125637,CUST091590,2025-05-31 14:13:42,Android,Mobile,EUR,LOC012,Completed,,
ORD0125638,CUST091590,2025-12-09 20:22:48,Android,Mobile,EUR,LOC012,Completed,,
ORD0125639,CUST091591,2024-09-01 12:10:22,Android,Mobile,EUR,LOC004,Completed,,
ORD0125640,CUST091592,2023-10-03 21:09:44,Website,Desktop,EUR,LOC006,Completed,,
ORD0125641,CUST091592,2023-12-12 20:36:09,Website,Desktop,EUR,LOC004,Completed,,
ORD0125642,CUST091592,2024-06-02 10:23:17,Website,Desktop,EUR,LOC004,Completed,,
ORD0125643,CUST091592,2024-11-08 14:27:04,Website,Mobile,EUR,LOC004,Completed,,
ORD0125644,CUST091592,2024-11-27 15:01:52,Website,Desktop,EUR,LOC004,Completed,,
ORD0125645,CUST091594,2024-01-13 17:03:17,Website,Tablet,EUR,LOC004,Completed,,
ORD0125646,CUST091596,2024-09-15 22:23:20,Website,Mobile,EUR,LOC011,Completed,,
ORD0125647,CUST091598,2024-11-29 11:34:26,Website,Mobile,EUR,LOC012,Completed,,
ORD0125648,CUST091599,2024-10-16 20:24:45,Website,Mobile,EUR,LOC013,Completed,WELCOME10,
ORD0125649,CUST091599,2024-11-14 19:53:34,iOS,Mobile,EUR,LOC013,Completed,,
ORD0125650,CUST091600,2023-10-14 22:46:00,iOS,Mobile,EUR,LOC009,Completed,,
ORD0125651,CUST091600,2024-01-17 20:15:00,Website,Mobile,EUR,LOC009,Completed,,
ORD0125652,CUST091600,2024-07-06 10:04:50,Android,Mobile,EUR,LOC009,Completed,CLUB15,
ORD0125653,CUST091600,2024-11-03 20:53:09,Website,Mobile,EUR,LOC009,Completed,,
ORD0125654,CUST091600,2024-12-01 18:01:36,Website,Mobile,EUR,LOC009,Completed,,
ORD0125655,CUST091600,2024-12-18 20:17:51,iOS,Mobile,EUR,LOC009,Completed,,
ORD0125656,CUST091600,2025-10-12 09:16:28,Website,Desktop,EUR,LOC009,Completed,,
ORD0125657,CUST091602,2024-11-22 13:47:07,Website,Mobile,EUR,LOC013,Completed,,
ORD0125658,CUST091602,2025-08-20 16:24:58,Website,Mobile,EUR,LOC013,Completed,,
ORD0125659,CUST091602,2025-12-21 14:37:01,iOS,Mobile,EUR,LOC013,Completed,SEASON20,
ORD0125660,CUST091603,2025-10-12 20:30:06,Website,Mobile,EUR,LOC009,Completed,,CAMP0001
ORD0125661,CUST091603,2025-11-07 17:47:11,Android,Mobile,EUR,LOC009,Completed,,
ORD0125662,CUST091604,2025-07-12 08:30:32,Website,Mobile,EUR,LOC004,Completed,,
ORD0125663,CUST091604,2025-08-02 17:46:20,Website,Desktop,EUR,LOC004,Completed,CLUB15,
ORD0125664,CUST091604,2025-10-08 17:01:20,Website,Desktop,EUR,LOC004,Cancelled,,
ORD0125665,CUST091605,2024-03-15 11:47:37,iOS,Mobile,EUR,LOC009,Completed,CLUB15,
ORD0125666,CUST091605,2024-06-12 09:02:55,Website,Mobile,EUR,LOC009,Completed,,
ORD0125667,CUST091606,2023-03-14 13:05:14,iOS,Mobile,EUR,LOC009,Completed,,
ORD0125668,CUST091608,2025-08-06 08:07:43,Website,Mobile,EUR,LOC012,Completed,,
ORD0125669,CUST091609,2025-11-20 12:06:02,iOS,Mobile,EUR,LOC011,Completed,,
ORD0125670,CUST091614,2024-01-22 09:52:23,Website,Desktop,GBP,LOC001,Completed,,
ORD0125671,CUST091618,2025-10-24 19:27:00,iOS,Mobile,EUR,LOC005,Completed,SEASON20,
ORD0125672,CUST091619,2025-01-29 14:43:38,Website,Desktop,EUR,LOC004,Completed,,CAMP0056
ORD0125673,CUST091622,2025-01-16 16:19:09,Website,Desktop,EUR,LOC008,Completed,CLUB15,
ORD0125674,CUST091622,2025-02-08 10:35:51,Website,Desktop,EUR,LOC008,Completed,,
ORD0125675,CUST091622,2025-05-05 22:52:08,Website,Desktop,EUR,LOC008,Completed,,
ORD0125676,CUST091622,2025-06-25 19:01:52,Website,Desktop,EUR,LOC008,Completed,,
ORD0125677,CUST091622,2025-07-26 16:06:58,Website,Desktop,EUR,LOC008,Completed,,
ORD0125678,CUST091623,2025-07-22 16:44:32,iOS,Mobile,GBP,LOC001,Completed,,
ORD0125679,CUST091623,2025-10-24 10:09:38,Website,Desktop,GBP,LOC001,Completed,,
ORD0125680,CUST091623,2025-11-30 15:53:31,Website,Desktop,GBP,LOC001,Completed,,
ORD0125681,CUST091624,2023-02-07 14:21:43,Website,Mobile,EUR,LOC008,Completed,,
ORD0125682,CUST091624,2023-05-10 14:56:34,Website,Desktop,EUR,LOC008,Completed,,
ORD0125683,CUST091625,2025-12-02 08:51:44,iOS,Mobile,CHF,LOC014,Completed,,CAMP0054
ORD0125684,CUST091626,2024-07-30 19:21:46,Android,Mobile,GBP,LOC001,Completed,,
ORD0125685,CUST091626,2024-08-16 20:58:32,Website,Desktop,GBP,LOC001,Completed,,
ORD0125686,CUST091626,2024-11-11 15:04:15,Android,Mobile,GBP,LOC002,Refunded,,
ORD0125687,CUST091627,2024-07-31 15:52:11,Android,Mobile,EUR,LOC007,Completed,,
ORD0125688,CUST091627,2024-08-16 16:50:09,Website,Desktop,EUR,LOC007,Completed,,
ORD0125689,CUST091627,2024-12-05 12:12:17,Android,Mobile,EUR,LOC007,Completed,,
ORD0125690,CUST091627,2024-12-24 19:43:35,Website,Desktop,EUR,LOC007,Completed,CLUB15,
ORD0125691,CUST091627,2025-08-20 21:02:41,Website,Mobile,EUR,LOC007,Completed,,
ORD0125692,CUST091630,2023-07-23 08:36:39,Website,Mobile,CHF,LOC014,Completed,,
ORD0125693,CUST091633,2025-04-09 16:07:57,Website,Desktop,EUR,LOC012,Completed,,
ORD0125694,CUST091633,2025-07-16 11:01:24,Android,Mobile,EUR,LOC012,Completed,,
ORD0125695,CUST091635,2025-05-10 14:28:10,iOS,Mobile,EUR,LOC004,Completed,,
ORD0125696,CUST091637,2023-03-08 19:34:03,Website,Mobile,EUR,LOC013,Completed,FREESHIP,
ORD0125697,CUST091637,2023-08-07 09:19:18,Website,Mobile,EUR,LOC013,Completed,SEASON20,
ORD0125698,CUST091637,2023-10-23 10:51:40,Android,Mobile,EUR,LOC013,Completed,,
ORD0125699,CUST091638,2025-03-05 13:22:21,Website,Mobile,EUR,LOC009,Completed,,
ORD0125700,CUST091640,2023-06-26 11:15:50,Website,Desktop,EUR,LOC011,Completed,,
ORD0125701,CUST091640,2023-08-02 22:09:32,Website,Desktop,EUR,LOC011,Completed,,
ORD0125702,CUST091640,2023-09-28 16:12:26,iOS,Mobile,EUR,LOC011,Completed,,
ORD0125703,CUST091640,2024-03-26 22:47:13,Website,Mobile,EUR,LOC011,Completed,,
ORD0125704,CUST091640,2024-05-27 13:34:14,Website,Desktop,EUR,LOC011,Completed,,
ORD0125705,CUST091640,2024-06-14 12:29:30,iOS,Mobile,EUR,LOC011,Completed,,CAMP0064
ORD0125706,CUST091642,2025-10-23 14:59:09,Website,Mobile,GBP,LOC003,Completed,WELCOME10,
ORD0125707,CUST091642,2025-12-09 21:28:20,Website,Mobile,GBP,LOC001,Completed,,
ORD0125708,CUST091644,2025-06-14 10:45:40,Website,Mobile,GBP,LOC001,Refunded,CLUB15,
ORD0125709,CUST091644,2025-07-09 11:55:14,Website,Mobile,GBP,LOC001,Completed,,
ORD0125710,CUST091644,2025-08-08 14:07:04,Website,Mobile,GBP,LOC001,Refunded,SEASON20,
ORD0125711,CUST091645,2025-06-22 20:38:08,Website,Mobile,EUR,LOC009,Completed,,
ORD0125712,CUST091645,2025-09-29 12:09:00,Website,Mobile,EUR,LOC009,Completed,,
ORD0125713,CUST091646,2024-09-28 15:59:05,Website,Mobile,EUR,LOC007,Completed,EVENT10,
ORD0125714,CUST091646,2024-11-26 14:34:04,iOS,Mobile,EUR,LOC007,Refunded,,
ORD0125715,CUST091647,2024-07-13 11:02:35,Website,Mobile,CHF,LOC014,Completed,,
ORD0125716,CUST091648,2024-09-15 17:16:26,Android,Mobile,EUR,LOC011,Completed,SEASON20,
ORD0125717,CUST091648,2024-11-29 21:09:19,Android,Mobile,EUR,LOC012,Completed,,
ORD0125718,CUST091648,2025-02-12 15:00:13,Android,Mobile,EUR,LOC012,Completed,,
ORD0125719,CUST091649,2024-07-14 08:06:02,Website,Mobile,EUR,LOC004,Completed,WELCOME10,
ORD0125720,CUST091649,2024-08-16 08:41:20,Website,Mobile,EUR,LOC004,Completed,,
ORD0125721,CUST091650,2024-06-20 19:42:27,Website,Mobile,EUR,LOC012,Completed,SEASON20,
ORD0125722,CUST091651,2024-01-30 21:55:43,Website,Mobile,EUR,LOC009,Completed,,
ORD0125723,CUST091652,2025-07-04 09:16:27,Android,Mobile,EUR,LOC004,Completed,,
ORD0125724,CUST091653,2025-07-01 22:01:08,iOS,Mobile,CHF,LOC014,Completed,,
ORD0125725,CUST091653,2025-08-16 10:05:37,iOS,Mobile,CHF,LOC014,Completed,,
ORD0125726,CUST091654,2023-12-02 14:04:11,iOS,Mobile,EUR,LOC004,Refunded,,
ORD0125727,CUST091654,2023-12-20 18:31:17,Website,Mobile,EUR,LOC006,Completed,,
ORD0125728,CUST091654,2024-01-07 22:15:46,Website,Mobile,EUR,LOC004,Completed,,
ORD0125729,CUST091654,2024-03-11 11:24:58,Website,Mobile,EUR,LOC004,Completed,,
ORD0125730,CUST091654,2024-08-04 22:55:25,Website,Mobile,EUR,LOC004,Completed,,
ORD0125731,CUST091655,2025-10-11 11:31:01,Website,Mobile,EUR,LOC005,Completed,,
ORD0125732,CUST091656,2024-07-24 10:40:01,Website,Mobile,EUR,LOC009,Completed,,
ORD0125733,CUST091656,2024-09-24 13:39:04,iOS,Mobile,EUR,LOC009,Completed,,
ORD0125734,CUST091656,2024-11-29 08:42:36,Website,Mobile,EUR,LOC009,Completed,,
ORD0125735,CUST091656,2024-12-28 17:56:18,Website,Mobile,EUR,LOC009,Completed,,
ORD0125736,CUST091656,2025-10-19 14:20:09,Website,Mobile,EUR,LOC009,Completed,,
ORD0125737,CUST091656,2025-11-26 19:50:10,Website,Desktop,EUR,LOC009,Completed,,
ORD0125738,CUST091657,2025-06-30 11:51:42,Website,Mobile,EUR,LOC012,Completed,,
ORD0125739,CUST091657,2025-07-24 18:17:10,Website,Desktop,EUR,LOC012,Completed,,
ORD0125740,CUST091657,2025-12-15 08:35:07,Website,Desktop,EUR,LOC012,Completed,,
ORD0125741,CUST091659,2025-05-11 10:36:30,Website,Mobile,EUR,LOC005,Completed,,
ORD0125742,CUST091662,2025-06-03 17:23:46,iOS,Mobile,EUR,LOC010,Completed,,
ORD0125743,CUST091662,2025-06-30 12:58:43,iOS,Mobile,EUR,LOC010,Completed,,
ORD0125744,CUST091662,2025-09-01 21:49:59,Website,Mobile,EUR,LOC009,Completed,,
ORD0125745,CUST091662,2025-11-07 18:00:22,iOS,Mobile,EUR,LOC010,Completed,,
ORD0125746,CUST091662,2025-12-31 19:15:40,Website,Mobile,EUR,LOC010,Completed,,
ORD0125747,CUST091664,2025-02-26 14:40:16,Website,Mobile,GBP,LOC001,Cancelled,,
ORD0125748,CUST091666,2024-10-08 14:52:27,iOS,Mobile,EUR,LOC004,Completed,,
ORD0125749,CUST091666,2025-01-27 20:17:27,Website,Desktop,EUR,LOC004,Completed,,
ORD0125750,CUST091666,2025-07-13 22:33:48,iOS,Mobile,EUR,LOC004,Completed,,
ORD0125751,CUST091667,2025-06-08 20:56:49,Android,Mobile,EUR,LOC009,Completed,,
ORD0125752,CUST091668,2025-12-18 11:07:27,Android,Mobile,GBP,LOC001,Completed,,
ORD0125753,CUST091670,2023-05-14 21:21:03,Website,Tablet,CHF,LOC014,Completed,,
ORD0125754,CUST091670,2023-06-02 16:21:12,Website,Desktop,CHF,LOC014,Completed,,
ORD0125755,CUST091670,2023-08-22 16:41:50,Website,Desktop,CHF,LOC014,Completed,,
ORD0125756,CUST091671,2025-05-14 19:06:23,Website,Mobile,EUR,LOC008,Completed,,
ORD0125757,CUST091672,2024-06-18 17:32:24,Website,Desktop,EUR,LOC008,Completed,,
ORD0125758,CUST091673,2024-06-17 09:31:39,Website,Desktop,EUR,LOC008,Completed,,
ORD0125759,CUST091673,2024-08-27 22:55:45,Website,Mobile,EUR,LOC007,Completed,SEASON20,
ORD0125760,CUST091676,2024-08-15 20:03:21,Website,Mobile,EUR,LOC010,Completed,,
ORD0125761,CUST091677,2025-03-05 13:47:59,Website,Desktop,CHF,LOC014,Completed,,
ORD0125762,CUST091678,2025-02-19 11:23:17,Website,Desktop,GBP,LOC002,Completed,,
ORD0125763,CUST091679,2024-07-02 10:31:13,Website,Desktop,GBP,LOC001,Completed,EVENT10,
ORD0125764,CUST091679,2024-08-16 21:50:50,Website,Desktop,GBP,LOC001,Cancelled,,
ORD0125765,CUST091679,2024-10-02 21:39:59,Website,Desktop,GBP,LOC001,Completed,,
ORD0125766,CUST091683,2025-03-19 20:49:08,Website,Mobile,CHF,LOC014,Completed,,CAMP0063
ORD0125767,CUST091683,2025-06-01 14:09:02,Website,Mobile,CHF,LOC014,Completed,EVENT10,
ORD0125768,CUST091683,2025-09-28 13:19:54,Website,Mobile,CHF,LOC014,Completed,,
ORD0125769,CUST091685,2023-09-04 08:01:24,Website,Desktop,EUR,LOC009,Completed,,
ORD0125770,CUST091685,2023-10-23 15:15:12,iOS,Mobile,EUR,LOC009,Completed,,
ORD0125771,CUST091685,2024-07-26 17:36:17,Website,Desktop,EUR,LOC009,Completed,,
ORD0125772,CUST091685,2024-08-24 21:42:04,Android,Mobile,EUR,LOC009,Completed,EVENT10,
ORD0125773,CUST091687,2025-11-14 18:15:58,Website,Desktop,CHF,LOC014,Cancelled,,
ORD0125774,CUST091689,2024-11-05 16:11:09,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125775,CUST091689,2024-11-30 10:28:50,Website,Mobile,EUR,LOC007,Completed,,
ORD0125776,CUST091690,2023-02-09 17:42:07,Website,Desktop,EUR,LOC012,Completed,SEASON20,
ORD0125777,CUST091692,2025-10-04 20:36:06,Website,Mobile,EUR,LOC012,Refunded,,
ORD0125778,CUST091692,2025-11-29 21:05:12,Website,Mobile,EUR,LOC012,Completed,,
ORD0125779,CUST091693,2024-10-27 09:46:33,Website,Desktop,EUR,LOC004,Completed,,
ORD0125780,CUST091693,2025-01-08 12:06:30,Website,Mobile,EUR,LOC004,Completed,,
ORD0125781,CUST091693,2025-02-08 17:51:56,Website,Mobile,EUR,LOC004,Completed,,
ORD0125782,CUST091694,2024-04-08 15:30:36,Website,Mobile,EUR,LOC008,Completed,,
ORD0125783,CUST091694,2024-09-09 21:35:29,Website,Mobile,EUR,LOC007,Completed,,
ORD0125784,CUST091697,2024-02-28 17:28:40,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125785,CUST091697,2024-08-23 13:25:56,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125786,CUST091698,2023-11-05 17:34:21,Website,Mobile,EUR,LOC005,Completed,,
ORD0125787,CUST091698,2023-12-08 22:37:25,Website,Mobile,EUR,LOC004,Completed,,
ORD0125788,CUST091699,2025-10-27 10:28:11,Website,Desktop,EUR,LOC007,Completed,,
ORD0125789,CUST091701,2025-10-21 15:15:10,Website,Desktop,EUR,LOC005,Completed,,CAMP0028
ORD0125790,CUST091701,2025-12-21 22:12:07,Website,Desktop,EUR,LOC005,Completed,,
ORD0125791,CUST091705,2024-08-06 22:19:34,iOS,Mobile,EUR,LOC004,Completed,,
ORD0125792,CUST091706,2024-12-10 22:34:45,Website,Mobile,EUR,LOC004,Completed,,
ORD0125793,CUST091706,2025-07-28 20:35:33,Website,Mobile,EUR,LOC004,Completed,,
ORD0125794,CUST091706,2025-10-23 20:12:37,Website,Mobile,EUR,LOC004,Completed,,
ORD0125795,CUST091706,2025-12-26 17:02:12,iOS,Mobile,EUR,LOC004,Completed,,CAMP0054
ORD0125796,CUST091710,2025-09-30 22:39:06,Android,Mobile,EUR,LOC013,Completed,,
ORD0125797,CUST091710,2025-12-29 12:52:30,Website,Desktop,EUR,LOC013,Refunded,,
ORD0125798,CUST091712,2025-12-14 21:01:22,Website,Desktop,EUR,LOC004,Completed,,
ORD0125799,CUST091717,2024-10-16 16:56:41,Android,Mobile,EUR,LOC008,Completed,,
ORD0125800,CUST091717,2024-12-28 18:35:50,Android,Mobile,EUR,LOC008,Completed,,
ORD0125801,CUST091717,2025-02-15 09:02:17,Website,Mobile,EUR,LOC008,Completed,,
ORD0125802,CUST091717,2025-03-27 11:44:51,Website,Desktop,EUR,LOC007,Completed,,
ORD0125803,CUST091717,2025-07-22 20:07:56,Android,Mobile,EUR,LOC008,Completed,CLUB15,
ORD0125804,CUST091719,2023-12-30 10:39:43,Website,Tablet,GBP,LOC003,Completed,,
ORD0125805,CUST091720,2025-09-18 11:29:34,iOS,Mobile,EUR,LOC013,Completed,,
ORD0125806,CUST091720,2025-11-09 22:30:39,iOS,Mobile,EUR,LOC013,Completed,,
ORD0125807,CUST091721,2025-10-23 16:10:36,iOS,Mobile,GBP,LOC001,Completed,,
ORD0125808,CUST091725,2025-06-06 16:35:02,Website,Desktop,EUR,LOC006,Completed,,
ORD0125809,CUST091725,2025-08-07 15:00:54,Website,Desktop,EUR,LOC006,Completed,,
ORD0125810,CUST091728,2025-02-04 21:02:08,Website,Desktop,GBP,LOC003,Completed,,
ORD0125811,CUST091728,2025-04-08 18:47:56,Website,Mobile,GBP,LOC003,Completed,,
ORD0125812,CUST091729,2024-02-05 12:10:14,Android,Mobile,GBP,LOC001,Completed,,
ORD0125813,CUST091730,2023-03-13 11:44:55,Website,Mobile,EUR,LOC004,Completed,,
ORD0125814,CUST091730,2023-12-10 19:15:58,Website,Desktop,EUR,LOC004,Completed,,
ORD0125815,CUST091733,2023-04-14 22:36:24,Website,Desktop,EUR,LOC007,Completed,,
ORD0125816,CUST091733,2023-08-30 19:08:11,iOS,Mobile,EUR,LOC007,Completed,,
ORD0125817,CUST091734,2024-12-07 10:38:20,Website,Desktop,EUR,LOC010,Completed,WELCOME10,
ORD0125818,CUST091734,2025-01-28 11:44:23,Website,Desktop,EUR,LOC010,Completed,,
ORD0125819,CUST091736,2025-06-28 13:01:40,Website,Desktop,GBP,LOC003,Completed,,
ORD0125820,CUST091736,2025-12-20 21:04:18,Website,Mobile,GBP,LOC003,Completed,FREESHIP,
ORD0125821,CUST091738,2025-08-26 15:53:44,Android,Mobile,EUR,LOC008,Completed,,
ORD0125822,CUST091738,2025-11-07 10:25:17,Website,Mobile,EUR,LOC008,Completed,,
ORD0125823,CUST091739,2024-07-20 15:07:02,Website,Mobile,GBP,LOC001,Completed,,
ORD0125824,CUST091740,2024-03-13 15:12:47,iOS,Mobile,EUR,LOC004,Completed,,
ORD0125825,CUST091740,2024-03-30 15:37:53,Website,Desktop,EUR,LOC005,Completed,,
ORD0125826,CUST091741,2025-10-10 19:05:34,iOS,Mobile,EUR,LOC004,Refunded,CLUB15,
ORD0125827,CUST091742,2025-03-19 14:15:40,Android,Mobile,GBP,LOC001,Completed,,
ORD0125828,CUST091742,2025-05-03 17:47:48,Website,Mobile,GBP,LOC001,Completed,,
ORD0125829,CUST091746,2025-11-30 19:46:20,Android,Mobile,EUR,LOC007,Completed,,
ORD0125830,CUST091747,2024-06-08 11:22:40,iOS,Mobile,GBP,LOC002,Completed,,
ORD0125831,CUST091747,2024-09-06 09:38:14,Website,Mobile,GBP,LOC002,Completed,,
ORD0125832,CUST091747,2025-02-04 08:31:44,Website,Mobile,GBP,LOC002,Completed,,
ORD0125833,CUST091747,2025-04-05 20:09:00,Website,Mobile,GBP,LOC002,Completed,,
ORD0125834,CUST091747,2025-05-17 16:38:41,iOS,Mobile,GBP,LOC003,Completed,,
